@relation robots

@attribute distanciaInimigo numeric
@attribute velocidadeLateral numeric
@attribute potenciaBala {0.5,3.0}
@attribute anguloArmaAtual numeric
@attribute anguloAbsolutoInimigo numeric
@attribute anguloArmaPreditor numeric
@attribute acertou {SIM,NAO}

@data
300.0,-7.45,3.0,5.41,5.72,-0.03,SIM
150.0,-6.0,3.0,5.32,5.52,-0.07,NAO
300.0,6.91,3.0,3.36,2.1,-0.95,NAO
100.0,6.66,3.0,4.27,4.08,0.25,NAO
150.0,0.55,3.0,3.63,3.64,0.05,SIM
500.0,-8.0,3.0,6.22,0.12,-0.18,SIM
150.0,1.29,3.0,5.25,-1.08,0.04,SIM
100.0,7.05,3.0,3.08,2.66,0.05,SIM
250.0,-1.6,3.0,2.49,2.54,-0.02,NAO
150.0,-3.57,3.0,3.36,3.48,-0.12,NAO
150.0,5.46,3.0,4.06,3.8,-0.01,SIM
150.0,6.4,3.0,5.47,5.64,0.6,NAO
300.0,-3.64,3.0,5.73,5.86,-0.04,NAO
200.0,-3.6,3.0,3.09,3.2,-0.05,SIM
200.0,7.25,3.0,4.34,4.01,-0.0,NAO
750.0,-0.5,3.0,4.78,4.74,-0.06,NAO
650.0,2.05,3.0,5.88,4.64,-1.15,NAO
350.0,-1.35,3.0,5.81,5.76,-0.11,NAO
450.0,-1.54,3.0,5.7,5.81,0.04,NAO
100.0,-3.9,0.5,0.7,0.98,0.02,SIM
50.0,3.4,0.5,3.27,2.9,-0.14,NAO
50.0,3.63,0.5,2.23,2.22,0.23,SIM
100.0,3.49,0.5,6.0,-0.51,0.01,SIM
100.0,-0.87,0.5,0.47,0.52,-0.01,SIM
150.0,-6.23,0.5,5.13,5.39,-0.02,SIM
150.0,0.0,0.5,4.88,5.02,0.14,NAO
450.0,0.0,3.0,5.94,-0.35,-0.01,NAO
400.0,-1.65,3.0,5.66,5.7,-0.03,NAO
450.0,-1.82,3.0,0.69,1.08,0.31,NAO
450.0,7.62,3.0,0.01,-0.31,0.03,NAO
200.0,-4.32,0.5,0.02,0.23,0.01,SIM
450.0,-0.0,3.0,5.61,-0.52,0.15,SIM
450.0,-0.28,3.0,6.02,-0.28,-0.03,SIM
250.0,-5.62,0.5,0.4,1.3,0.64,NAO
200.0,-7.12,3.0,5.65,-0.35,-0.04,NAO
350.0,7.88,3.0,0.15,6.11,0.03,NAO
150.0,-0.0,3.0,0.21,0.24,0.03,NAO
50.0,3.39,3.0,5.23,5.15,0.15,SIM
250.0,0.82,3.0,4.86,4.83,0.01,SIM
400.0,-7.97,3.0,4.28,4.63,-0.01,NAO
500.0,-1.0,3.0,4.73,4.73,-0.05,NAO
650.0,0.0,3.0,5.11,4.74,-0.37,NAO
100.0,1.9,3.0,2.89,2.72,-0.04,NAO
150.0,2.62,3.0,2.11,1.9,-0.09,SIM
150.0,2.98,3.0,1.55,1.44,0.09,NAO
300.0,0.58,3.0,4.68,4.64,-0.01,NAO
200.0,-4.19,3.0,5.11,-1.02,-0.04,NAO
150.0,3.98,0.5,1.64,1.48,0.11,NAO
200.0,-6.29,0.5,1.01,1.28,-0.02,NAO
200.0,-4.52,0.5,1.18,1.33,-0.06,NAO
250.0,-6.41,0.5,0.99,1.27,-0.01,NAO
250.0,-2.9,0.5,1.22,1.34,-0.01,NAO
150.0,4.82,3.0,4.18,4.01,0.15,SIM
150.0,6.76,3.0,5.11,4.67,0.01,NAO
200.0,7.47,3.0,5.08,4.74,-0.0,SIM
150.0,-4.78,3.0,4.45,4.56,-0.21,NAO
250.0,-5.66,3.0,3.32,3.52,-0.06,NAO
350.0,-7.29,3.0,2.48,2.77,-0.04,NAO
350.0,-4.17,3.0,2.12,2.23,-0.08,NAO
250.0,-5.47,0.5,1.3,1.55,0.0,SIM
50.0,-0.0,3.0,2.02,2.02,0.0,SIM
50.0,0.0,3.0,1.51,1.34,-0.17,SIM
550.0,0.38,3.0,3.64,3.64,0.02,NAO
600.0,-7.9,3.0,3.28,3.59,-0.05,SIM
450.0,0.4,3.0,3.59,3.55,-0.02,NAO
300.0,-7.86,0.5,3.13,3.48,-0.01,SIM
250.0,-7.49,0.5,3.07,3.41,-0.0,NAO
150.0,2.5,3.0,3.63,3.6,0.08,NAO
200.0,-6.69,3.0,4.54,-1.58,-0.14,NAO
150.0,-3.43,3.0,5.33,-0.82,-0.1,SIM
400.0,-6.75,3.0,1.08,7.69,0.02,NAO
200.0,1.09,3.0,3.84,3.78,-0.01,NAO
200.0,-0.0,3.0,1.72,1.73,0.01,SIM
300.0,-1.94,3.0,1.48,1.6,0.03,NAO
50.0,-0.29,3.0,1.41,1.55,0.12,SIM
100.0,1.01,3.0,1.86,1.84,0.05,SIM
200.0,3.85,3.0,4.39,4.21,-0.0,NAO
250.0,2.18,3.0,4.49,4.34,-0.05,NAO
150.0,-0.07,3.0,4.37,4.37,-0.0,SIM
200.0,3.78,3.0,4.39,4.22,0.0,NAO
100.0,7.51,3.0,0.33,-0.35,-0.18,NAO
100.0,7.89,3.0,5.96,5.54,0.11,NAO
250.0,-0.1,3.0,5.92,-0.4,-0.04,NAO
200.0,-5.39,3.0,0.78,0.32,-0.71,NAO
100.0,-2.79,0.5,2.89,3.05,-0.03,NAO
150.0,1.18,0.5,2.65,2.57,-0.0,SIM
100.0,-1.84,0.5,2.89,3.01,-0.0,NAO
350.0,7.91,3.0,3.12,2.8,0.04,SIM
250.0,0.0,3.0,3.35,3.36,0.01,NAO
400.0,-5.71,3.0,1.73,8.29,0.02,NAO
450.0,5.52,3.0,2.39,2.21,0.07,NAO
150.0,0.99,0.5,3.57,3.39,-0.13,NAO
150.0,-0.0,0.5,3.08,3.05,-0.03,SIM
150.0,0.94,3.0,3.6,3.41,-0.13,NAO
150.0,2.62,3.0,3.45,3.36,0.08,NAO
400.0,0.93,3.0,2.6,2.59,0.03,NAO
100.0,-0.0,3.0,1.36,1.45,0.09,SIM
150.0,-0.64,3.0,1.13,1.13,-0.03,NAO
200.0,3.63,3.0,1.25,1.1,0.02,SIM
200.0,-6.23,3.0,2.08,2.31,-0.05,NAO
150.0,-6.99,3.0,2.73,3.11,-0.09,NAO
150.0,7.43,3.0,3.08,2.74,-0.0,SIM
300.0,7.48,3.0,3.0,2.67,0.01,NAO
50.0,1.0,3.0,0.03,0.01,0.05,SIM
200.0,2.28,3.0,5.47,5.42,0.05,NAO
250.0,-4.3,3.0,5.06,5.28,0.02,NAO
250.0,-4.3,3.0,5.08,5.28,0.0,SIM
150.0,7.62,3.0,4.35,4.02,0.02,NAO
150.0,2.44,0.5,2.87,2.76,0.0,NAO
200.0,-6.89,3.0,3.1,3.35,-0.06,NAO
150.0,3.9,3.0,4.3,4.02,-0.1,NAO
350.0,-3.97,3.0,2.7,2.97,0.09,NAO
150.0,-7.11,0.5,2.88,3.13,-0.07,NAO
250.0,5.78,3.0,3.6,3.4,0.06,NAO
200.0,6.49,3.0,4.08,3.81,0.02,NAO
350.0,-7.36,3.0,2.68,3.01,-0.0,NAO
200.0,7.36,3.0,4.24,3.91,0.0,NAO
400.0,-7.72,3.0,2.65,3.0,-0.0,NAO
200.0,-0.87,0.5,5.33,-0.97,-0.06,NAO
400.0,6.53,3.0,5.58,5.3,0.02,SIM
300.0,1.44,3.0,5.19,5.17,0.05,NAO
550.0,-7.92,3.0,4.56,4.92,0.0,NAO
450.0,6.31,3.0,5.28,5.05,0.06,SIM
150.0,-1.19,3.0,1.28,1.42,0.09,NAO
150.0,-7.49,3.0,0.54,1.0,-0.04,NAO
200.0,-5.21,3.0,5.92,-0.19,-0.06,NAO
200.0,0.26,0.5,5.45,-0.87,-0.02,NAO
150.0,3.75,3.0,2.3,2.11,-0.02,NAO
150.0,0.68,3.0,1.71,1.63,-0.03,SIM
250.0,2.93,3.0,1.16,0.94,-0.09,SIM
100.0,2.74,3.0,0.91,0.83,0.1,SIM
450.0,-1.21,3.0,0.87,0.92,-0.0,NAO
300.0,-0.36,3.0,0.94,0.93,-0.03,NAO
100.0,-0.0,3.0,5.9,-0.5,-0.12,SIM
150.0,6.12,3.0,0.74,0.7,0.24,NAO
150.0,-0.0,3.0,5.41,-0.98,-0.11,NAO
150.0,7.18,3.0,4.45,4.15,0.18,NAO
300.0,7.24,3.0,4.44,4.11,-0.0,NAO
450.0,7.52,3.0,4.37,4.03,0.0,NAO
550.0,-7.62,3.0,3.63,3.96,-0.02,NAO
200.0,-1.09,3.0,3.19,3.26,0.02,NAO
150.0,-0.05,3.0,4.55,4.38,-0.17,NAO
50.0,7.7,3.0,3.34,3.06,0.23,NAO
200.0,-0.16,3.0,1.45,1.43,-0.03,NAO
250.0,2.74,3.0,1.64,1.46,-0.06,NAO
500.0,6.01,3.0,1.67,1.42,0.02,NAO
650.0,1.43,3.0,6.23,1.29,1.41,NAO
150.0,0.28,3.0,5.98,-0.34,-0.02,SIM
50.0,0.32,3.0,6.04,-0.2,0.06,SIM
50.0,0.48,3.0,0.13,0.02,-0.08,SIM
100.0,-3.38,3.0,5.37,-0.68,0.01,SIM
150.0,6.95,0.5,1.8,1.53,0.19,NAO
150.0,-2.75,3.0,4.89,-1.22,0.05,SIM
200.0,0.69,3.0,4.59,4.54,-0.02,SIM
250.0,2.91,3.0,5.38,4.34,-0.91,NAO
100.0,-4.13,3.0,3.94,4.17,-0.05,SIM
500.0,-6.39,3.0,1.53,1.6,-0.22,NAO
500.0,-0.4,3.0,1.45,1.5,0.03,NAO
500.0,8.0,3.0,2.71,2.37,0.02,NAO
350.0,7.53,3.0,2.8,2.46,0.0,NAO
50.0,-0.0,3.0,5.26,5.21,-0.05,SIM
100.0,7.16,3.0,5.71,-1.04,0.01,SIM
50.0,5.71,3.0,5.58,-1.16,-0.08,SIM
350.0,2.89,3.0,2.11,1.74,-0.24,NAO
550.0,-3.92,3.0,1.06,1.32,0.08,NAO
450.0,-6.23,3.0,1.09,1.32,-0.05,NAO
800.0,-1.7,3.0,1.3,1.25,-0.13,NAO
700.0,5.61,3.0,0.92,1.03,0.37,SIM
150.0,-2.69,3.0,1.91,2.02,-0.01,NAO
250.0,6.91,3.0,2.79,2.49,0.01,NAO
450.0,0.32,3.0,0.38,0.41,0.04,SIM
150.0,-1.71,3.0,1.72,1.76,-0.04,NAO
150.0,6.53,3.0,1.55,1.3,0.05,NAO
650.0,-4.25,0.5,0.85,1.02,-0.02,NAO
750.0,-2.8,3.0,0.96,1.07,-0.02,NAO
300.0,-5.51,3.0,0.74,1.0,0.01,NAO
500.0,-3.69,3.0,0.82,1.01,0.02,NAO
750.0,-1.0,0.5,4.85,4.63,-0.27,NAO
50.0,-1.37,3.0,4.84,4.3,-0.63,NAO
150.0,0.05,3.0,2.85,2.94,0.09,NAO
150.0,7.66,3.0,0.08,-0.97,-0.7,NAO
550.0,-7.04,3.0,5.54,5.84,-0.02,SIM
200.0,-3.43,3.0,3.54,3.63,-0.07,NAO
150.0,2.05,0.5,3.15,3.03,0.02,SIM
150.0,0.8,3.0,3.44,3.42,0.02,NAO
150.0,5.51,3.0,4.82,4.38,-0.07,NAO
150.0,7.76,3.0,0.36,-0.2,-0.04,NAO
750.0,-2.99,0.5,5.11,-1.48,-0.44,NAO
100.0,3.69,3.0,4.09,4.02,0.18,SIM
150.0,7.1,3.0,0.02,-0.36,-0.06,NAO
150.0,-1.95,3.0,3.8,4.08,0.15,NAO
700.0,-0.0,3.0,4.25,4.99,0.74,NAO
100.0,-1.05,3.0,5.77,4.4,-1.44,NAO
200.0,6.39,3.0,1.54,1.27,0.02,NAO
150.0,-0.76,0.5,1.35,1.5,0.1,NAO
150.0,-0.35,3.0,1.57,1.55,-0.04,NAO
150.0,-1.71,3.0,1.36,1.52,0.05,NAO
150.0,-2.2,0.5,1.32,1.39,-0.03,NAO
150.0,-4.78,0.5,1.1,1.33,0.01,NAO
150.0,-2.54,0.5,1.26,1.35,-0.03,NAO
150.0,-0.0,0.5,1.38,1.36,-0.02,SIM
150.0,-1.01,0.5,1.36,1.41,-0.02,SIM
150.0,-0.42,0.5,1.73,1.72,-0.04,SIM
150.0,-0.12,0.5,1.8,1.79,-0.02,SIM
150.0,0.37,0.5,1.86,1.73,-0.11,NAO
150.0,-0.13,0.5,1.45,1.62,0.16,NAO
150.0,-0.67,3.0,5.74,5.72,-0.05,NAO
650.0,-3.58,3.0,4.1,5.01,0.75,NAO
50.0,-0.61,3.0,3.21,3.41,0.16,SIM
700.0,7.38,3.0,5.84,5.11,-0.39,SIM
150.0,7.58,3.0,3.85,3.37,0.03,SIM
200.0,2.68,3.0,3.33,3.24,0.03,NAO
250.0,6.97,3.0,3.54,3.24,0.02,NAO
200.0,3.19,3.0,3.82,3.36,-0.31,SIM
200.0,7.63,3.0,1.6,7.55,0.01,NAO
250.0,4.56,3.0,0.75,6.89,0.06,NAO
350.0,1.41,3.0,2.94,6.46,-2.7,SIM
150.0,1.87,3.0,3.53,3.48,0.07,SIM
200.0,-6.97,3.0,1.67,6.43,-1.84,NAO
150.0,-0.0,3.0,1.63,1.63,0.0,SIM
200.0,-0.0,3.0,1.64,1.63,-0.01,SIM
200.0,7.71,3.0,1.64,1.3,0.01,NAO
250.0,-3.48,3.0,0.51,7.05,0.1,NAO
400.0,-5.69,3.0,0.57,0.79,-0.04,NAO
350.0,3.46,3.0,0.92,7.08,0.03,NAO
250.0,6.72,3.0,0.67,6.67,0.02,SIM
200.0,-7.43,3.0,0.2,6.81,-0.01,SIM
150.0,6.9,0.5,0.81,0.5,0.0,NAO
300.0,-7.98,3.0,0.25,6.89,-0.01,NAO
200.0,6.79,3.0,0.76,0.45,-0.0,NAO
150.0,0.8,3.0,0.44,0.45,0.06,NAO
150.0,7.57,3.0,1.72,1.39,0.01,NAO
200.0,-6.24,3.0,0.56,0.8,-0.04,NAO
300.0,-0.82,3.0,0.54,6.84,-0.02,NAO
350.0,-7.76,3.0,0.33,6.96,-0.01,NAO
150.0,-1.9,0.5,1.84,1.9,-0.07,NAO
150.0,5.65,0.5,2.33,1.86,-0.09,NAO
100.0,-2.0,3.0,1.28,1.59,0.18,NAO
150.0,1.27,3.0,2.17,2.06,-0.05,NAO
500.0,-0.36,3.0,5.25,5.38,0.11,SIM
500.0,7.9,3.0,0.33,0.0,0.03,NAO
300.0,-1.61,3.0,6.23,6.37,0.07,NAO
450.0,0.52,3.0,4.86,6.15,1.31,NAO
200.0,-2.67,3.0,0.01,6.45,0.04,NAO
250.0,-7.56,3.0,6.1,6.45,0.01,NAO
150.0,0.01,3.0,0.66,0.65,-0.01,NAO
100.0,0.46,3.0,0.44,0.4,-0.01,SIM
200.0,-0.02,3.0,1.45,1.4,-0.05,NAO
150.0,6.94,3.0,1.93,1.5,0.03,NAO
100.0,-3.72,3.0,0.75,1.15,0.15,NAO
100.0,-5.37,3.0,0.7,1.02,-0.04,NAO
150.0,2.65,3.0,2.68,2.57,0.07,NAO
300.0,2.82,0.5,0.46,0.36,0.03,NAO
250.0,7.22,3.0,2.83,2.55,0.05,NAO
400.0,7.62,3.0,2.87,2.52,-0.0,NAO
550.0,1.94,3.0,2.65,2.47,-0.09,NAO
650.0,7.99,3.0,2.63,2.29,0.02,SIM
700.0,-0.98,3.0,2.06,2.07,-0.03,NAO
650.0,-0.0,3.0,1.83,8.21,0.1,NAO
100.0,-6.18,3.0,3.47,3.83,-0.05,SIM
150.0,4.98,3.0,4.27,4.04,-0.0,NAO
150.0,5.17,3.0,4.24,4.01,0.0,NAO
150.0,5.35,3.0,4.22,3.98,0.0,SIM
200.0,5.47,3.0,4.19,3.96,0.02,NAO
150.0,6.78,3.0,4.1,3.7,0.05,NAO
450.0,-3.87,3.0,2.84,6.33,-2.97,SIM
350.0,0.7,0.5,0.25,6.52,0.02,NAO
150.0,6.54,3.0,4.13,3.7,-0.13,NAO
250.0,-4.37,3.0,4.04,4.14,-0.1,NAO
600.0,6.7,0.5,4.28,3.99,0.01,NAO
700.0,-7.89,0.5,3.51,3.86,-0.01,NAO
450.0,1.06,0.5,3.88,3.88,0.05,NAO
700.0,-5.31,0.5,3.77,3.95,-0.06,NAO
100.0,-0.0,0.5,5.04,-1.31,-0.07,SIM
50.0,-1.99,3.0,0.53,0.61,-0.05,SIM
450.0,-5.82,0.5,3.57,3.81,-0.02,NAO
450.0,4.57,0.5,4.37,-2.57,-0.45,NAO
150.0,0.0,3.0,0.05,0.05,0.0,SIM
150.0,-1.51,3.0,0.14,0.19,-0.02,SIM
100.0,-6.37,3.0,5.02,-0.83,0.01,SIM
150.0,0.0,3.0,6.11,-0.22,-0.05,NAO
100.0,-5.45,3.0,4.25,4.36,-0.25,NAO
150.0,7.32,3.0,3.96,3.64,0.01,NAO
150.0,-0.0,3.0,0.32,6.62,0.02,NAO
250.0,-7.89,3.0,6.12,6.45,-0.03,NAO
150.0,7.52,3.0,3.72,3.38,0.0,NAO
150.0,7.35,3.0,3.83,3.51,0.01,NAO
150.0,7.95,3.0,2.58,2.24,0.02,NAO
150.0,7.89,3.0,3.49,3.04,0.08,NAO
150.0,3.0,3.0,1.63,1.54,0.11,NAO
150.0,7.45,3.0,2.43,2.09,-0.0,NAO
50.0,2.01,3.0,0.74,0.71,0.1,SIM
100.0,-7.61,3.0,0.85,1.36,0.0,SIM
150.0,-4.89,3.0,0.77,1.02,0.03,SIM
150.0,-0.7,3.0,0.37,0.39,-0.01,SIM
300.0,8.0,3.0,2.63,2.27,0.0,NAO
250.0,-7.9,3.0,1.5,1.82,-0.04,NAO
600.0,5.22,3.0,4.63,4.58,0.19,NAO
200.0,7.96,3.0,5.67,5.39,0.08,NAO
700.0,1.99,3.0,4.76,4.68,0.01,NAO
750.0,0.04,3.0,3.92,4.73,0.81,NAO
550.0,-0.5,3.0,4.63,4.65,-0.0,NAO
650.0,7.95,3.0,4.75,4.82,0.43,NAO
350.0,-6.89,3.0,3.19,3.43,-0.07,NAO
300.0,2.03,3.0,3.14,3.1,0.05,NAO
100.0,3.02,3.0,3.43,3.22,-0.01,SIM
400.0,-6.61,3.0,5.08,5.31,-0.07,NAO
400.0,-8.0,3.0,4.38,4.71,-0.03,NAO
500.0,7.99,3.0,4.97,4.66,0.05,NAO
600.0,8.0,3.0,5.07,4.72,0.01,NAO
750.0,6.37,3.0,5.37,5.14,0.06,NAO
700.0,4.67,3.0,5.55,5.39,0.05,NAO
250.0,-0.0,3.0,3.64,2.15,-1.49,NAO
300.0,0.22,3.0,1.66,1.64,-0.01,NAO
100.0,5.99,3.0,2.82,2.56,0.14,SIM
150.0,0.33,0.5,2.11,2.16,0.07,NAO
650.0,-0.96,3.0,1.77,1.76,-0.05,SIM
300.0,7.93,3.0,3.36,3.0,0.0,NAO
450.0,5.5,3.0,2.54,2.69,0.4,NAO
150.0,-7.7,3.0,4.47,-1.59,-0.13,SIM
150.0,7.82,3.0,5.52,-1.1,0.02,NAO
150.0,7.99,3.0,4.97,4.58,0.14,NAO
150.0,7.99,3.0,4.38,3.9,0.05,SIM
100.0,7.88,3.0,0.22,-0.17,0.14,NAO
150.0,0.17,3.0,5.78,-0.54,-0.03,SIM
150.0,-0.0,3.0,5.67,-0.61,0.0,SIM
200.0,2.71,3.0,5.88,5.71,-0.05,NAO
500.0,-7.38,3.0,1.47,2.81,1.0,NAO
50.0,3.49,3.0,0.81,0.69,0.11,SIM
150.0,-0.95,3.0,0.22,0.24,-0.02,SIM
200.0,5.63,3.0,1.05,0.79,-0.0,NAO
300.0,-0.14,3.0,5.5,5.6,0.09,NAO
750.0,-1.12,3.0,3.4,2.17,-1.28,NAO
650.0,5.22,3.0,2.25,2.04,0.03,NAO
250.0,5.01,3.0,4.42,-2.06,0.03,NAO
200.0,0.79,3.0,4.13,4.01,-0.08,NAO
150.0,-2.15,0.5,2.07,2.19,-0.02,NAO
450.0,-0.04,3.0,2.05,2.03,-0.02,NAO
250.0,0.0,3.0,1.97,2.04,0.07,NAO
300.0,-1.49,3.0,0.32,0.35,-0.04,NAO
600.0,-5.92,3.0,1.65,1.84,-0.08,NAO
600.0,6.9,3.0,4.59,8.21,-2.35,NAO
400.0,0.33,3.0,1.55,1.53,-0.01,NAO
200.0,-6.09,3.0,1.64,1.9,-0.02,SIM
250.0,0.16,3.0,0.18,0.18,0.01,NAO
200.0,0.12,3.0,0.1,0.1,0.01,NAO
300.0,-0.85,3.0,0.36,0.36,-0.04,NAO
250.0,-0.91,3.0,1.01,1.07,0.02,NAO
150.0,-4.91,3.0,6.22,0.23,-0.03,NAO
100.0,-0.81,3.0,6.07,-0.01,0.15,SIM
100.0,2.78,3.0,4.59,4.52,0.12,NAO
100.0,-2.52,3.0,5.45,-0.61,0.06,SIM
100.0,-6.58,3.0,5.44,-0.6,-0.2,NAO
150.0,0.17,3.0,4.66,4.7,0.05,SIM
150.0,0.46,3.0,0.32,0.3,0.01,SIM
100.0,3.58,3.0,0.42,0.22,0.04,NAO
250.0,4.79,3.0,4.93,4.62,-0.09,NAO
150.0,7.73,3.0,3.04,2.71,0.02,NAO
100.0,4.52,0.5,5.76,-0.81,0.01,NAO
150.0,7.07,3.0,2.87,2.55,0.0,NAO
150.0,0.0,3.0,3.15,3.15,0.0,SIM
100.0,-3.98,3.0,2.13,2.48,0.08,NAO
100.0,-3.89,3.0,4.48,-1.37,0.17,NAO
150.0,-7.97,3.0,4.16,4.8,0.28,SIM
400.0,7.66,3.0,1.53,1.19,0.01,SIM
200.0,4.5,3.0,1.29,-0.85,-1.94,NAO
200.0,2.2,3.0,1.27,1.1,-0.07,NAO
150.0,-0.82,3.0,0.93,0.92,-0.06,SIM
300.0,2.86,3.0,0.74,5.21,-1.68,NAO
300.0,-2.77,3.0,4.99,5.29,0.17,NAO
250.0,-0.32,3.0,5.19,5.1,-0.1,NAO
250.0,-2.59,3.0,5.17,5.24,-0.05,NAO
300.0,-3.12,3.0,4.96,5.11,0.01,NAO
450.0,6.43,3.0,5.38,5.07,-0.02,NAO
500.0,-2.99,3.0,5.11,5.2,-0.05,NAO
300.0,6.71,3.0,1.48,1.23,0.05,SIM
400.0,2.67,3.0,5.3,5.22,0.04,NAO
150.0,-0.0,3.0,1.16,1.14,-0.02,SIM
150.0,4.03,3.0,5.42,5.24,0.0,NAO
150.0,-3.82,3.0,0.93,1.11,-0.07,NAO
250.0,-4.34,3.0,0.41,0.6,-0.01,NAO
350.0,-5.38,3.0,0.51,0.75,-0.0,NAO
500.0,-3.41,3.0,0.51,0.75,0.08,NAO
600.0,6.26,3.0,1.16,0.87,-0.01,NAO
400.0,5.56,3.0,1.32,1.07,0.0,SIM
150.0,4.03,3.0,3.07,2.85,0.05,SIM
300.0,-5.18,3.0,0.68,0.93,0.01,NAO
150.0,7.9,3.0,3.43,2.92,0.02,NAO
150.0,-7.18,3.0,1.7,2.17,-0.01,NAO
200.0,2.55,3.0,2.91,2.71,-0.08,NAO
300.0,-5.22,3.0,0.74,0.93,-0.05,NAO
250.0,-5.51,3.0,1.12,1.32,-0.05,NAO
350.0,-6.98,3.0,4.28,7.84,-3.04,NAO
200.0,-0.44,3.0,4.93,-1.35,-0.02,SIM
300.0,-7.89,3.0,1.72,2.03,-0.05,NAO
350.0,4.05,3.0,1.7,1.67,0.15,NAO
150.0,2.39,3.0,2.16,2.07,0.07,NAO
200.0,-7.84,3.0,1.6,1.96,0.0,SIM
150.0,5.81,3.0,2.96,2.72,0.02,NAO
150.0,6.97,3.0,3.06,2.62,0.02,NAO
300.0,6.83,3.0,3.95,3.69,0.05,NAO
150.0,-2.69,3.0,4.0,4.14,0.02,NAO
200.0,-1.91,3.0,3.58,3.69,0.02,SIM
100.0,3.77,3.0,1.83,3.97,2.39,SIM
100.0,7.09,3.0,4.97,4.54,0.04,SIM
100.0,0.0,3.0,5.8,3.03,-2.77,NAO
100.0,-0.0,3.0,3.78,3.85,0.07,SIM
150.0,1.97,3.0,5.36,-1.18,-0.13,NAO
200.0,2.08,3.0,3.1,3.04,0.03,SIM
100.0,0.0,3.0,3.24,3.3,0.06,SIM
100.0,0.83,3.0,3.9,3.94,0.1,SIM
200.0,3.6,3.0,4.42,4.24,-0.02,NAO
250.0,1.37,3.0,4.15,4.04,-0.05,NAO
200.0,0.14,3.0,5.18,5.13,-0.04,NAO
250.0,-7.22,3.0,5.85,6.17,-0.01,SIM
300.0,-5.8,3.0,6.18,0.13,-0.03,NAO
150.0,-0.0,3.0,5.15,-1.48,-0.35,NAO
200.0,0.71,3.0,4.89,4.89,0.03,NAO
700.0,-0.99,3.0,4.88,4.87,-0.05,SIM
600.0,7.87,3.0,5.25,4.89,-0.0,NAO
500.0,7.92,3.0,5.21,4.85,-0.0,SIM
450.0,7.96,3.0,5.17,4.81,0.0,NAO
150.0,-0.0,3.0,4.9,4.85,-0.05,SIM
400.0,1.02,3.0,4.9,4.84,-0.01,NAO
600.0,-0.0,3.0,4.84,4.84,0.0,SIM
700.0,-0.0,3.0,4.84,4.84,0.0,NAO
350.0,-7.74,3.0,4.62,4.97,-0.0,NAO
450.0,-7.65,3.0,4.66,5.01,0.0,NAO
600.0,-7.49,3.0,4.78,5.07,-0.05,NAO
750.0,-0.0,3.0,5.13,5.12,-0.01,NAO
350.0,7.99,3.0,5.12,4.76,0.0,NAO
250.0,-0.0,3.0,4.66,4.66,0.0,NAO
150.0,-7.97,3.0,4.45,4.8,-0.01,NAO
250.0,-7.86,3.0,4.55,4.9,-0.01,NAO
150.0,-4.5,3.0,2.04,2.17,-0.07,SIM
150.0,-0.07,3.0,1.33,1.29,-0.04,SIM
300.0,1.2,3.0,2.48,2.44,0.01,NAO
200.0,7.9,3.0,2.82,2.53,0.07,NAO
850.0,1.76,3.0,5.36,-1.08,-0.08,NAO
850.0,5.38,3.0,5.36,5.17,0.05,NAO
150.0,-7.53,3.0,0.72,1.17,-0.05,SIM
200.0,-2.4,3.0,0.27,0.32,-0.06,NAO
150.0,0.18,3.0,4.71,4.69,-0.01,SIM
150.0,-0.21,3.0,4.44,4.44,-0.01,SIM
150.0,-1.0,3.0,6.1,6.31,0.14,NAO
150.0,-0.0,3.0,5.38,-0.87,0.03,SIM
100.0,-5.23,3.0,0.31,0.71,0.05,SIM
500.0,-4.39,3.0,2.25,2.46,0.01,NAO
100.0,7.49,3.0,0.49,0.26,0.27,NAO
150.0,-0.69,3.0,0.89,0.87,-0.05,NAO
200.0,-2.72,3.0,0.42,0.47,-0.07,NAO
200.0,-0.07,0.5,5.89,-0.45,-0.06,NAO
250.0,-6.27,3.0,0.76,0.99,-0.05,NAO
200.0,0.81,0.5,6.0,-0.34,-0.02,NAO
150.0,-1.25,0.5,0.14,0.16,-0.06,NAO
150.0,7.89,3.0,3.53,3.04,0.04,NAO
250.0,0.36,3.0,2.64,2.78,0.16,NAO
250.0,-4.4,3.0,1.65,1.79,-0.06,NAO
150.0,-4.34,3.0,2.66,2.82,-0.04,NAO
150.0,4.89,3.0,1.18,0.95,0.1,NAO
200.0,4.41,3.0,1.17,0.97,0.0,NAO
400.0,-0.94,3.0,2.68,2.83,0.11,NAO
100.0,-2.52,3.0,0.79,1.13,0.17,SIM
150.0,-0.91,3.0,0.47,0.44,-0.09,NAO
150.0,7.11,3.0,0.78,0.46,0.0,SIM
100.0,2.63,3.0,0.73,0.69,0.14,NAO
100.0,-7.98,3.0,5.81,0.05,-0.01,SIM
150.0,7.96,3.0,5.64,-0.98,0.03,NAO
150.0,7.92,3.0,0.21,-0.24,0.08,NAO
150.0,7.67,3.0,0.5,0.16,0.01,NAO
150.0,7.34,3.0,0.65,0.33,0.01,NAO
150.0,-5.56,3.0,1.78,3.91,1.88,SIM
200.0,3.39,3.0,4.83,4.71,0.03,NAO
150.0,7.42,3.0,5.15,4.83,0.02,NAO
150.0,7.61,3.0,5.31,4.98,0.02,NAO
250.0,0.52,3.0,4.54,3.87,-0.65,NAO
